PublishTime,ListNumber,Writer,RealBookPrice,EBookPrice,Discount,BookUrl,BookName,NowBookPrice,Publisher,Tuijian
2006-05-01,1.,卡勒德·胡赛尼KhaledHosseini,¥29.00,¥5.99,6.2折,http://product.dangdang.com/23274638.html,追风筝的人,¥17.90,上海人民出版社,99.6%推荐
2014-05-01,2.,东野圭吾李盈春,¥39.50,¥11.85,5.9折,http://product.dangdang.com/23464478.html,解忧杂货店,¥23.50,南海出版社,99.7%推荐
2015-06-01,3.,克莱儿·麦克福尔,¥36.00,¥9.99,5.0折,http://product.dangdang.com/23694647.html,摆渡人,¥18.00,百花洲文艺出版社,99.6%推荐
2013-01-01,4.,东野圭吾刘姿君,¥39.50,,6.0折,http://product.dangdang.com/22935553.html,白夜行（东野圭吾推理小说无冕之王。全新精装典藏版。）,¥23.70,南海出版社,99.6%推荐
2003-07-01,5.,杨绛,¥23.00,¥0.01,7.5折,http://product.dangdang.com/22880790.html,我们仨（新版）,¥17.20,生活.读书.新知三联书店,99.2%推荐
2016-01-01,6.,高铭,¥39.80,,5.0折,http://product.dangdang.com/23822200.html,天才在左疯子在右（完整版）,¥19.90,北京联合出版公司,99.6%推荐
2015-05-01,7.,加布瑞埃拉泽文GabrielleZevin孙仲旭李玉瑶,¥35.00,¥9.99,6.9折,http://product.dangdang.com/23685329.html,岛上书店（每个人的生命中，都有无比艰难的那一年，将人生变得美,¥24.20,江苏文艺出版社,99.5%推荐
2014-06-01,8.,东野圭吾刘子倩,¥35.00,,5.1折,http://product.dangdang.com/23490646.html,嫌疑人X的献身,¥17.70,南海出版社,99.7%推荐
2013-12-01,9.,路遥,¥79.80,,6.0折,http://product.dangdang.com/22616096.html,平凡的世界（全三册）,¥47.90,北京十月文艺出版社,99.5%推荐
2010-11-01,10.,刘慈欣,¥93.00,¥9.00,5.0折,http://product.dangdang.com/23579654.html,三体：全三册（刘慈欣代表作，亚洲首部“雨果奖”获奖作品！）,¥46.40,重庆出版社,99.1%推荐
2013-11-01,11.,张嘉佳,¥36.00,¥9.99,6.0折,http://product.dangdang.com/23353342.html,从你的全世界路过 2014中国好书榜获奖图书,¥21.60,湖南文艺出版社,99.4%推荐
2011-06-01,12.,哥伦比亚马尔克斯范晔,¥39.50,,6.2折,http://product.dangdang.com/21090357.html,百年孤独,¥24.30,南海出版社,99.4%推荐
2016-05-01,13.,海莲·汉芙,¥35.00,,5.5折,http://product.dangdang.com/23954654.html,查令十字街84号(精装珍藏版）,¥19.10,译林出版社,99.3%推荐
2014-06-01,14.,汤木,¥32.00,¥8.99,4.6折,http://product.dangdang.com/23491236.html,将来的你，一定会感谢现在拼命的自己,¥14.60,天津人民出版社,99.2%推荐
2012-08-01,15.,布洛克张艳,¥32.80,,4.9折,http://product.dangdang.com/22812599.html,我爱幼儿园,¥16.20,北京科学技术出版社,99.3%推荐
2014-01-01,16.,龙应台,¥43.00,¥16.80,5.5折,http://product.dangdang.com/23407125.html,目送：龙应台“人生三书”之三（彩插新版）,¥23.50,广西师范大学出版社,99.6%推荐
1991-02-01,17.,钱钟书,¥39.00,,5.6折,http://product.dangdang.com/22819334.html,围城,¥22.00,人民文学出版社,99.5%推荐
2014-03-01,18.,余秋雨,¥38.00,¥1.35,6.3折,http://product.dangdang.com/23415029.html,文化苦旅,¥24.00,长江文艺出版社,99.6%推荐
2013-12-11,19.,三毛,¥24.00,,6.0折,http://product.dangdang.com/21127786.html,三毛：撒哈拉的故事,¥14.40,北京十月文艺出版社,99.5%推荐
2012-07-01,20.,马克·李维,¥29.80,¥6.99,5.9折,http://product.dangdang.com/22788959.html,偷影子的人,¥17.50,湖南文艺出版社,99.4%推荐
2010-04-01,481.,台湾牛顿出版公司,¥960.00,,4.1折,http://product.dangdang.com/20923585.html,小牛顿科学馆全集(全60册）,¥395.30,贵州教育出版社,99.5%推荐
2010-01-01,482.,七尾纯小林雅子今井弓子猿渡静子,¥88.00,,5.9折,http://product.dangdang.com/20791774.html,可爱的身体,¥51.90,南海出版社,99.3%推荐
2016-05-15,483.,中国营养学会,¥68.00,,6.4折,http://product.dangdang.com/23963010.html,中国居民膳食指南（2016）,¥43.60,人民卫生出版社,99.9%推荐
2016-05-04,484.,贝尔·格里尔斯,¥22.00,,7.4折,http://product.dangdang.com/23953204.html,荒野求生少年生存小说系列：9中国雨林的惊天一跃,¥16.30,接力出版社,100.0%推荐
2016-04-01,485.,中共中央宣传部,¥16.00,,7.9折,http://product.dangdang.com/23938278.html,习近平总书记系列重要讲话读本（2016年版）32开  团购电话：010-,¥12.60,学习出版社,99.9%推荐
2015-08-17,486.,Tango,¥39.80,,7.5折,http://product.dangdang.com/23751677.html,别做梦了,¥29.90,重庆大学出版社,98.6%推荐
2015-06-10,487.,华杉,¥49.80,,6.9折,http://product.dangdang.com/23709763.html,华杉讲透《孙子兵法》（独家精装珍藏版）,¥34.40,江苏文艺出版社,99.6%推荐
2014-10-30,488.,杨红樱,¥300.00,,6.0折,http://product.dangdang.com/23600431.html,笑猫日记（套装共二十册）,¥180.00,明天出版社,99.8%推荐
2014-11-01,489.,马克斯苏萨克,¥39.80,,6.3折,http://product.dangdang.com/23600334.html,偷书贼：精装修订版,¥24.90,北京联合出版公司,99.8%推荐
2014-08-01,490.,张嘉佳,¥38.00,¥5.70,7.2折,http://product.dangdang.com/23524155.html,让我留在你身边,¥27.50,湖南人民出版社,99.5%推荐
2014-07-01,491.,沈石溪,¥118.00,,5.9折,http://product.dangdang.com/23509507.html,动物小说大王沈石溪·感悟生命书系（套装共5册）,¥69.60,人民邮电出版社,99.7%推荐
2013-03-01,492.,迈克尔荣信文化,¥89.80,,5.9折,http://product.dangdang.com/23483341.html,环球旅行,¥53.00,未来出版社,99.6%推荐
2013-05-01,493.,保罗布莱特艾莉森埃奇森,¥128.00,,5.9折,http://product.dangdang.com/23254613.html,暖房子爱的故事口袋绘本（套装共30册）,¥75.50,北京联合出版公司,99.5%推荐
2013-03-01,494.,刘绍卫,¥36.00,¥3.60,7.3折,http://product.dangdang.com/23177996.html,《领导干部读党史经典》（将时间花在经典上，党史文献经典读本！,¥26.30,广西人民出版社,99.3%推荐
2013-01-01,495.,迈尔舍恩伯格库克耶盛杨燕周涛,¥49.90,¥0.01,6.0折,http://product.dangdang.com/22928335.html,大数据时代,¥30.00,浙江人民出版社,0%推荐
2011-09-01,496.,白落梅,¥28.00,,6.9折,http://product.dangdang.com/22484228.html,你若安好便是晴天——林徽因传,¥19.20,中国华侨出版社,98.8%推荐
2011-04-01,497.,曹天元,¥36.80,,7.2折,http://product.dangdang.com/22453424.html,上帝掷骰子吗？量子物理史话（科学性和故事性的完美结合，具有超,¥26.50,北京联合出版公司,99.4%推荐
2011-06-01,498.,于娟,¥26.00,¥0.99,7.8折,http://product.dangdang.com/21086988.html,此生未完成：一个母亲、妻子、女儿的生命日记,¥20.40,湖南科技出版社,99.5%推荐
2010-05-01,499.,松田道雄王少丽,¥49.00,¥0.01,6.5折,http://product.dangdang.com/20864581.html,育儿百科（定本),¥31.90,华夏出版社,99.5%推荐
2012-08-01,441.,崔琡僖麦田文化,¥29.80,,5.8折,http://product.dangdang.com/22885625.html,麦田绘本馆·妈妈发火了,¥17.30,天津人民美术出版社,99.7%推荐
2009-06-01,500.,托马斯·戈登宋苗,¥29.80,,6.6折,http://product.dangdang.com/20627110.html,父母效能训练手册,¥19.60,天津社会科学院出版社,99.7%推荐
2011-09-01,442.,真果果,¥45.00,,5.9折,http://product.dangdang.com/22547397.html,宝宝学说话系列 第1辑  语言启蒙（全5册）,¥26.60,中国人口出版社,99.2%推荐
2011-07-01,443.,乔安娜柯尔布鲁斯迪根汪晓英,¥45.00,,5.9折,http://product.dangdang.com/21121570.html,神奇校车人文版（共3册）,¥26.60,贵州人民出版社,99.5%推荐
2010-12-22,444.,克雷文柏斯玛刘敏,¥36.00,,5.9折,http://product.dangdang.com/21000723.html,学会爱自己（全3册）,¥21.20,青岛出版社,98.7%推荐
2016-05-01,445.,江一燕,¥45.00,,7.7折,http://product.dangdang.com/23948023.html,我是爬行者小江：文艺清新女教主江一燕首部图文散文随笔集（作者,¥34.60,湖南文艺出版社,99.7%推荐
2015-11-01,341.,霍金斯胡绯,¥38.00,¥22.80,7.5折,http://product.dangdang.com/23801128.html,火车上的女孩,¥28.50,中信出版社,0%推荐
2016-02-01,446.,珊蒂克雷文茱蒂柏斯玛佩特拉敏特尔安德烈乌斯塔科夫,¥192.00,,5.6折,http://product.dangdang.com/23851466.html,学会爱自己（全3辑）,¥108.40,青岛出版社,99.9%推荐
2015-01-01,447.,,¥49.80,¥1.99,6.9折,http://product.dangdang.com/23624699.html,思维导图,¥34.20,化学工业出版社,99.6%推荐
2014-09-01,448.,高夫托马斯切瓦特桑刘华陈立,¥36.00,¥6.99,6.2折,http://product.dangdang.com/23564572.html,遇见孩子，遇见更好的自己,¥22.40,新世界出版社,99.7%推荐
2014-05-01,449.,秦文君,¥24.00,,7.9折,http://product.dangdang.com/23468816.html,贾里贾梅大系  男生贾里全传,¥18.90,少年儿童出版社,99.9%推荐
2014-06-01,450.,唐纳德·斯伯特庄靖,¥48.00,,6.9折,http://product.dangdang.com/23468594.html,奥黛丽·赫本（精装全彩典藏版）,¥33.00,中国友谊出版公司,99.5%推荐
2015-05-01,342.,渡边淳一侯为,¥32.00,¥2.90,7.8折,http://product.dangdang.com/23678975.html,我永远的家,¥25.00,青岛出版社,99.4%推荐
2012-08-01,343.,南派三叔,¥32.80,,7.4折,http://product.dangdang.com/22845120.html,藏海花（南派三叔力作，《盗墓笔记》《沙海》前传，闷油瓶的盗墓,¥24.20,北京联合出版公司,99.2%推荐
2012-06-01,344.,蒋廷黻,¥29.80,,3.0折,http://product.dangdang.com/22636349.html,中国近代史,¥8.90,武汉出版社,99.0%推荐
2008-12-01,345.,冯骥才,¥18.00,¥0.01,6.9折,http://product.dangdang.com/20445588.html,俗世奇人（修订版）,¥12.40,作家出版社,99.4%推荐
2016-05-01,346.,卡洛·罗韦利,¥39.00,,5.7折,http://product.dangdang.com/23948019.html,七堂极简物理课：意大利疯卖，打败情色小说《五十度灰》的优美科,¥22.40,湖南科技出版社,99.4%推荐
2013-10-15,451.,保罗·威德,¥79.00,,6.0折,http://product.dangdang.com/23331795.html,囚徒健身：用失传的技艺练就强大的生存实力（美国畅销健身书，留,¥47.40,北京科学技术出版社,99.2%推荐
2013-11-01,452.,柏原晃夫周龙梅,¥138.00,,5.9折,http://product.dangdang.com/23302450.html,婴儿视觉启智绘本（全5册）,¥81.40,贵州人民出版社,99.1%推荐
2013-04-01,453.,林清玄,¥28.00,,7.5折,http://product.dangdang.com/23197013.html,林清玄散文精选,¥21.00,长江文艺出版社,99.6%推荐
2011-11-01,454.,艾扬格王晋燕,¥88.00,,5.3折,http://product.dangdang.com/22541676.html,瑜伽之光/完全修订版（现代瑜伽创始人，风靡全球的瑜伽经典之书，,¥46.70,当代中国出版社,99.3%推荐
2014-12-01,421.,芭芭拉库尼,¥32.80,,7.9折,http://product.dangdang.com/23633727.html,花婆婆,¥25.90,河北教育出版社,99.8%推荐
2015-11-01,347.,李娟,¥37.00,,7.5折,http://product.dangdang.com/23816912.html,我的阿勒泰（李娟 名家散文经典 精装美绘版）  ,¥27.70,长江文艺出版社,99.9%推荐
2014-07-01,348.,度阴山,¥36.00,¥15.00,6.9折,http://product.dangdang.com/23492793.html,知行合一王阳明（1472-1529）,¥24.90,北京联合出版公司,99.5%推荐
2014-06-01,349.,黄仁宇,¥26.00,,6.2折,http://product.dangdang.com/23445575.html,万历十五年,¥16.10,生活.读书.新知三联书店,99.3%推荐
2014-05-01,350.,哈里·巴尔肯,¥29.80,¥2.98,6.5折,http://product.dangdang.com/23437438.html,微表情心理学：读心识人准到骨子里（揭露隐蔽的心理秘密，洞悉微,¥19.40,群言出版社,0%推荐
2013-11-25,351.,李筱懿,¥32.00,¥0.69,6.6折,http://product.dangdang.com/23377894.html,灵魂有香气的女子,¥21.10,江苏文艺出版社,99.4%推荐
2013-04-01,352.,十二,¥32.00,¥3.99,6.6折,http://product.dangdang.com/23230089.html,不畏将来 不念过去,¥21.00,江苏文艺出版社,99.2%推荐
2007-08-01,455.,司汤达Stendhal,¥27.00,,7.0折,http://product.dangdang.com/20029873.html,红与黑(世界十大文学名著),¥18.90,上海文艺出版社,99.1%推荐
2006-11-01,456.,原研哉朱锷,¥48.00,,5.6折,http://product.dangdang.com/9242754.html,设计中的设计,¥27.10,山东人民出版社,99.1%推荐
2005-07-01,457.,比尔布莱森严维明陈邕,¥36.80,,5.7折,http://product.dangdang.com/8968657.html,万物简史——为万物写史 为宇宙立传,¥21.00,接力出版社,98.9%推荐
1999-05-01,458.,乔斯坦·贾德萧宝森,¥26.80,,6.8折,http://product.dangdang.com/8677103.html,苏菲的世界(软精装)（马德兰.蓝格尔、傅佩荣、南方朔推荐）,¥18.30,作家出版社,99.1%推荐
2015-12-01,459.,马浩天,¥32.00,¥9.60,4.0折,http://product.dangdang.com/23834924.html,一本书读懂销售心理学(实战宝典畅销书),¥12.90,古吴轩出版社,99.8%推荐
2014-10-01,422.,张维迎,¥49.00,¥24.00,7.3折,http://product.dangdang.com/23590850.html,理念的力量：什么决定中国的未来,¥35.90,西北大学出版社,99.8%推荐
2014-06-01,423.,陈玮,¥29.80,¥9.90,6.2折,http://product.dangdang.com/23478550.html,别让情绪失控害了你,¥18.60,中华工商联合出版社,99.6%推荐
2013-06-01,424.,广野多珂子,¥32.00,,6.3折,http://product.dangdang.com/23304695.html,绘本花园：小女巫（精）,¥20.00,湖北少儿出版社,99.9%推荐
2013-07-01,425.,路易斯·卡夫曼若水,¥36.00,¥6.65,5.7折,http://product.dangdang.com/23289492.html,不懂带人，你就自己干到死：把身边的庸才变干将,¥20.60,文化发展出版社,99.5%推荐
2010-04-01,426.,罗曼·罗兰,¥22.00,¥4.00,5.9折,http://product.dangdang.com/22840768.html,名人传（中小学生必读丛书--教育部新课标推荐书目),¥13.00,陕西师范大学出版社,99.6%推荐
2012-01-01,427.,凡尔纳赵启东,¥26.80,¥8.00,6.5折,http://product.dangdang.com/22518018.html,海底两万里（精装全译本，内附精美插图，名家名译，新课标必读书,¥17.40,中国画报出版社,99.6%推荐
2010-06-01,428.,弗兰克尔吕娜,¥29.00,,7.2折,http://product.dangdang.com/20943949.html,活出生命的意义,¥20.90,华夏出版社,99.5%推荐
2012-08-01,353.,陈忠实,¥39.00,¥5.99,7.7折,http://product.dangdang.com/22868444.html,白鹿原——纪念出版20周年精装典藏版,¥29.90,人民文学出版社,99.6%推荐
2012-04-01,354.,孔飞力陈兼刘昶,¥38.00,,7.5折,http://product.dangdang.com/22660870.html,叫魂：1768年中国妖术大恐慌孔飞力,¥28.40,上海三联书店,99.4%推荐
2012-03-01,355.,路遥,¥25.00,,7.5折,http://product.dangdang.com/22632990.html,人生（影响千万青年的励志名篇-- 马云、贾樟柯倾情推荐！）,¥18.70,北京十月文艺出版社,99.6%推荐
2016-06-01,356.,田英章,¥30.00,,7.5折,http://product.dangdang.com/21042119.html,田英章钢笔字帖畅销套装:楷书7000常用字+唐诗三百首+宋词三百首(,¥22.50,上海交通大学出版社,99.2%推荐
2016-01-01,357.,罗玲,¥39.90,,6.8折,http://product.dangdang.com/23844207.html,妈妈强大了，孩子才优秀（一本把正面管教落实到实处的积极家教心,¥27.30,江西科学技术出版社,99.9%推荐
2016-01-01,358.,埃里克·卡普兰袁婧,¥39.80,,7.5折,http://product.dangdang.com/23822760.html,本书书名无法描述本书内容,¥29.90,北京联合出版公司,99.5%推荐
2015-08-01,359.,大冰,¥74.00,,6.6折,http://product.dangdang.com/23764035.html,“乖，摸摸头 阿弥陀佛么么哒”套装2册：百万畅销书作家大冰真实,¥49.00,湖南文艺出版社,99.7%推荐
2015-09-01,360.,施密特靳婷婷,¥49.00,¥14.89,6.7折,http://product.dangdang.com/23752264.html,重新定义公司：谷歌是如何运营的,¥33.00,中信出版社,99.8%推荐
2015-07-31,460.,梁衡,¥25.00,,6.2折,http://product.dangdang.com/23730528.html,把栏杆拍遍----梁衡散文中学生读本,¥15.60,北京日报出版社（原同心出版社）,99.7%推荐
2007-01-01,429.,,¥29.80,¥2.00,6.5折,http://product.dangdang.com/9224823.html,家常菜精选1288例：现代人（畅销10年，获国际美食图书大赛简易操,¥19.40,中国轻工业出版社,98.4%推荐
2016-06-01,430.,奥野宣之,¥36.00,,7.7折,http://product.dangdang.com/23958931.html,如何有效阅读一本书:超实用笔记读书法,¥27.80,江西人民出版社,98.6%推荐
2016-04-01,431.,阿里·阿莫萨维哥伦亚历杭德罗·希拉尔多,¥39.50,,5.8折,http://product.dangdang.com/23947362.html,神逻辑：不讲道理的人怎么总有理！,¥22.80,新星出版社,98.1%推荐
2016-03-01,432.,林清玄,¥49.50,,7.4折,http://product.dangdang.com/23898712.html,人生最美是清欢（林清玄经典散文集，执笔45周年白金纪念版！）,¥36.80,北京十月文艺出版社,99.8%推荐
2015-10-01,433.,采薇,¥36.00,,5.5折,http://product.dangdang.com/23793332.html,别在该动脑子的时候动感情,¥19.80,天津人民出版社,99.6%推荐
2015-09-01,434.,戈登琼林,¥35.00,,5.3折,http://product.dangdang.com/23793108.html,P.E.T.父母效能训练:让亲子沟通如此高效而简单,¥18.70,中国发展出版社,0%推荐
2015-08-01,435.,艾力,¥35.00,¥9.85,7.5折,http://product.dangdang.com/23726555.html,你一年的8760小时,¥26.30,江苏文艺出版社,99.4%推荐
2015-05-01,436.,奥飞动漫,¥120.00,,6.0折,http://product.dangdang.com/23701823.html,超级飞侠图画故事书（第一辑）,¥72.00,接力出版社,99.6%推荐
2015-01-01,437.,东野圭吾,¥39.50,,7.2折,http://product.dangdang.com/23601404.html,祈祷落幕时,¥28.30,南海出版社,99.7%推荐
2014-06-01,438.,李泽厚,¥56.00,,6.3折,http://product.dangdang.com/23445574.html,美的历程（李泽厚代表名作）,¥35.30,生活.读书.新知三联书店,99.7%推荐
2013-06-01,439.,米切尔·恩德MichaelEnde杨武能,¥45.00,,5.6折,http://product.dangdang.com/23292645.html,永远讲不完的故事(新译本),¥25.20,２１世纪出版社,99.7%推荐
2013-01-01,440.,崔玉涛,¥48.00,,7.0折,http://product.dangdang.com/23238587.html,崔玉涛：宝贝健康公开课(送当当独享儿童成长监测卡),¥33.60,   ,99.8%推荐
2015-06-01,261.,斯蒂芬·茨威格舒昌善,¥28.00,,6.6折,http://product.dangdang.com/23723411.html,人类的群星闪耀时：十四篇历史特写（增订版）,¥18.60,生活.读书.新知三联书店,99.7%推荐
2014-07-01,262.,孙幼军,¥30.00,,5.8折,http://product.dangdang.com/23504059.html,小猪唏哩呼噜(注音版上、下),¥17.40,春风文艺出版社,99.9%推荐
2013-03-01,263.,迈克尔·道布斯何雨珈,¥39.80,¥0.01,6.5折,http://product.dangdang.com/23414984.html,纸牌屋,¥25.90,百花洲文艺出版社,99.3%推荐
2013-03-01,264.,高德,¥35.00,¥5.00,7.5折,http://product.dangdang.com/23168857.html,洗脑术：怎样有逻辑地说服他人,¥26.30,江苏文艺出版社,99.2%推荐
2016-05-20,265.,逯薇,¥58.00,,5.8折,http://product.dangdang.com/23951051.html,小家，越住越大,¥33.70,中信出版社,99.5%推荐
2015-08-01,266.,简·尼尔森谢丽尔·欧文罗丝琳·安·达菲花莹莹,¥42.00,,6.0折,http://product.dangdang.com/23736556.html,《0～3岁孩子的正面管教》,¥25.30,北京联合出版公司,99.8%推荐
2015-01-01,267.,东野圭吾赵峻皮琳,¥36.00,,6.6折,http://product.dangdang.com/23648596.html,梦幻花（东野圭吾最新悬疑小说）,¥23.90,作家出版社,99.7%推荐
2015-01-01,268.,派欧卡琳奇蓝小修,¥36.00,¥6.00,6.2折,http://product.dangdang.com/23596048.html,超级询问术：如何通过交谈获得你想要的任何信息,¥22.40,武汉大学出版社,99.3%推荐
2013-04-01,269.,童趣出版有限公司,¥186.40,,5.3折,http://product.dangdang.com/23193099.html,托马斯和朋友 幼儿情绪管理互动读本 一、二辑套装,¥98.70,人民邮电出版社,99.6%推荐
2013-03-01,270.,赵伟,¥35.00,¥4.00,7.5折,http://product.dangdang.com/23188603.html,给你一个团队，你能怎么管？,¥26.30,江苏文艺出版社,99.4%推荐
2012-01-01,271.,林语堂,¥28.00,¥8.99,5.0折,http://product.dangdang.com/22568332.html,生活的艺术,¥14.00,湖南文艺出版社,99.5%推荐
2011-07-01,272.,司马迁韩兆琦,¥98.00,,6.0折,http://product.dangdang.com/22472949.html,史记（精装全三册）,¥58.80,岳麓书社,98.9%推荐
2015-05-01,273.,龙应台,¥108.80,,7.9折,http://product.dangdang.com/23686893.html,龙应台“人生三书”全3册套装,¥85.90,广西师范大学出版社,99.8%推荐
2015-01-01,274.,亚历克斯·弗里思,¥54.00,,5.9折,http://product.dangdang.com/23643320.html,英国脑力阶梯训练（全三册）,¥31.90,天天出版社有限责任公司,99.4%推荐
2015-01-01,275.,西蒙·蒙蒂菲奥里张倩红,¥78.00,¥3.99,5.7折,http://product.dangdang.com/23576465.html,耶路撒冷三千年（第十届文津奖获奖图书）深圳读书月2015年度十大,¥44.50,民主与建设出版社,99.7%推荐
2014-02-01,276.,毕淑敏,¥32.80,¥7.99,6.1折,http://product.dangdang.com/23414972.html,恰到好处的幸福,¥19.90,湖南文艺出版社,99.5%推荐
2011-12-01,277.,当年明月,¥208.60,¥19.98,6.0折,http://product.dangdang.com/22554517.html,明朝那些事儿（当年明月全新修订，全七册经典版）,¥125.20,浙江人民出版社,0%推荐
2009-04-01,278.,维多利亚·希斯洛普陈新宇,¥28.00,,7.5折,http://product.dangdang.com/20538753.html,岛（令整个欧洲潸然泪下的生死悲欢）,¥21.00,南海出版社,99.2%推荐
2007-03-01,279.,林语堂,¥25.00,,6.0折,http://product.dangdang.com/9266019.html,人生不过如此（林语堂著）,¥15.00,陕西师范大学出版社,98.5%推荐
2016-04-01,280.,理查德柯瓦希维奇约翰斯坦普,¥45.00,,7.4折,http://product.dangdang.com/23949734.html,富国之道：富国银行董事长写给股东的信,¥33.50,广东旅游出版社,100.0%推荐
2016-04-01,241.,漫娱文化,¥35.00,,5.4折,http://product.dangdang.com/23951254.html,我的人生解答书(已有现货)(中国版《答案之书》the book of answe,¥19.00,长江出版社,98.5%推荐
2014-08-01,242.,刘瑜,¥36.00,,6.0折,http://product.dangdang.com/23041959.html,观念的水位 （《民主的细节》作者刘瑜新作）,¥21.60,江苏文艺出版社,99.5%推荐
2016-04-01,243.,沐木,¥39.80,,5.0折,http://product.dangdang.com/23912566.html,努力到无能为力，拼搏到感动自己,¥19.90,现代出版社,0%推荐
2016-01-01,244.,王涛,¥38.00,¥12.00,5.5折,http://product.dangdang.com/23903659.html,失传的营养学：远离疾病（修订版）,¥20.90,江西科学技术出版社,99.5%推荐
2013-12-01,245.,三毛,¥24.00,,7.5折,http://product.dangdang.com/21127784.html,三毛：雨季不再来,¥18.00,北京十月文艺出版社,99.4%推荐
