PublishTime,ListNumber,Writer,RealBookPrice,EBookPrice,Discount,BookUrl,BookName,NowBookPrice,Publisher,Tuijian
2015-05-01,55.,傅雷朱梅馥傅聪傅敏,¥29.80,,5.5折,http://product.dangdang.com/23700434.html,傅雷家书（学生读本）,¥16.40, 江苏凤凰文艺出版社,99.8%推荐
2016-05-01,56.,唐七,¥35.00,,3.4折,http://product.dangdang.com/23954326.html,四幕戏·起：唐七沉淀四年全新力作,¥12.00,湖南文艺出版社,99.3%推荐
2013-12-01,57.,王小波,¥25.00,,7.0折,http://product.dangdang.com/22883485.html,一只特立独行的猪,¥17.50,北京工业大学出版社,99.0%推荐
2015-11-01,58.,乔汉娜贝斯福JohannaBasford,¥87.90,,5.9折,http://product.dangdang.com/23759947.html,秘密花园+24色彩色铅笔套装,¥52.30,北京联合出版公司,99.8%推荐
2013-09-01,59.,蕾秋·乔伊斯黄妙瑜,¥32.80,¥6.65,5.0折,http://product.dangdang.com/23313543.html,一个人的朝圣,¥16.40,北京联合出版公司,99.6%推荐
2015-04-01,60.,杨绛,¥35.00,,5.5折,http://product.dangdang.com/23708986.html,我们仨（新版精装）,¥19.30,生活·读书·新知三联书店,99.8%推荐
2014-11-01,301.,尼娜兰登张芳,¥90.00,,5.9折,http://product.dangdang.com/23636868.html,猜猜我是谁系列套装（全4册）,¥53.10,未来出版社,99.3%推荐
2014-11-01,302.,法律出版社法规中心,¥20.00,¥6.00,6.1折,http://product.dangdang.com/23614445.html,中华人民共和国民法通则注释本（注释本 民法通则）,¥12.10,法律出版社,99.3%推荐
2014-07-01,303.,郑迪蔚,¥100.00,,6.5折,http://product.dangdang.com/23533306.html,不一样的卡梅拉 动漫版 第3季(共10册）(13-22),¥64.90,,99.8%推荐
2014-07-01,304.,卢思浩,¥35.80,¥12.99,6.9折,http://product.dangdang.com/23503552.html,愿有人陪你颠沛流离,¥24.60,湖南文艺出版社,99.3%推荐
2014-01-01,305.,漫工厂出品南派三叔,¥58.80,,5.0折,http://product.dangdang.com/23387226.html,《盗墓笔记老九门大画集：九门异闻录》（翻开它，定深爱。九门提,¥29.40,长江文艺出版社,98.9%推荐
2016-04-01,306.,籽月,¥88.00,,7.5折,http://product.dangdang.com/23930922.html,夏有乔木雅望天堂 影视典藏版全本,¥66.00,花山文艺出版社,98.9%推荐
2015-11-01,307.,袁了凡,¥29.80,¥8.94,6.0折,http://product.dangdang.com/23826346.html,了凡四训:精装典藏本,¥17.90,万卷出版公司,100.0%推荐
2015-05-01,308.,木头人儿童创想中心,¥87.00,,5.6折,http://product.dangdang.com/23700790.html,培养孩子强大内心—亲子情商教育系列（全6册）,¥48.90,中国人口出版社,99.8%推荐
2014-12-01,309.,J.D塞林格施咸荣,¥28.00,,7.6折,http://product.dangdang.com/23644886.html,经典译林：麦田里的守望者（精装）,¥21.20,译林出版社,99.7%推荐
2013-10-01,310.,李笑来,¥59.00,,7.1折,http://product.dangdang.com/23355941.html,把时间当作朋友（第3版）（全彩）,¥42.10,电子工业出版社,99.4%推荐
2013-10-01,311.,赫德黄逎毓,¥26.80,,6.5折,http://product.dangdang.com/23353916.html,逃家小兔,¥17.50,明天出版社,99.7%推荐
2010-06-01,312.,勃朗特黄源深,¥22.00,,7.9折,http://product.dangdang.com/20861145.html,经典译林：简爱（精装）,¥17.30,译林出版社,99.5%推荐
2014-08-01,313.,张立辉,¥36.00,¥19.89,5.1折,http://product.dangdang.com/23555432.html,很杂很杂的杂学知识：拿得起放不下的学问书（让百度疯狂，谷歌抽,¥18.20,中国画报出版社,98.7%推荐
2013-10-01,314.,陈璐,¥39.80,¥1.89,5.0折,http://product.dangdang.com/23350598.html,微反应心理学全集（带你走进读心术的世界，读懂微表情背后的隐情,¥19.80,中央编译出版社,98.4%推荐
2013-07-22,315.,五味太郎,¥29.80,,6.5折,http://product.dangdang.com/23300108.html,鳄鱼怕怕 牙医怕怕,¥19.40,明天出版社,99.7%推荐
2013-07-01,316.,托利曹植,¥32.00,¥4.32,7.6折,http://product.dangdang.com/23272232.html,当下的力量（珍藏版）,¥24.20,中信出版社,99.7%推荐
2013-04-01,317.,飞乐鸟,¥29.80,¥0.01,5.2折,http://product.dangdang.com/23202223.html,铅笔素描从入门到精通,¥15.50,水利水电出版社,99.0%推荐
2012-07-19,318.,老舍,¥45.00,,7.9折,http://product.dangdang.com/22816624.html,四世同堂（值得每一代中国人阅读的文学经典 值得每一个中国人珍藏,¥35.50,北京十月文艺出版社,99.8%推荐
2016-05-01,319.,王这么,¥39.50,,5.3折,http://product.dangdang.com/23958598.html,大好河山可骑驴,¥21.10,长江文艺出版社,99.2%推荐
2015-07-01,320.,东野圭吾徐建雄,¥39.50,,7.2折,http://product.dangdang.com/23730173.html,东野圭吾：时生（东野圭吾暖心力作）,¥28.60,南海出版社,99.7%推荐
2015-02-01,181.,罗纳德B阿德勒拉塞尔F普罗科特,¥68.00,,6.0折,http://product.dangdang.com/23620171.html,沟通的艺术：看入人里，看出人外 （插图修订第14版）,¥40.80,世界图书出版公司,99.6%推荐
2015-03-01,182.,丛扬洋,¥38.00,¥0.01,6.2折,http://product.dangdang.com/23642698.html,找到意想不到的自己——萨提亚模式与自我成长,¥23.70,武汉大学出版社,99.7%推荐
2014-12-01,183.,姜戎,¥39.80,¥2.00,6.3折,http://product.dangdang.com/23597292.html,狼图腾(修订版)（一部描绘、研究蒙古草原狼的“旷世奇书”）,¥25.10,长江文艺出版社,99.7%推荐
2013-01-01,184.,厄尼斯特海明威李继宏,¥29.00,¥5.90,7.5折,http://product.dangdang.com/23055004.html,老人与海,¥21.70,天津人民出版社,0%推荐
2006-12-01,185.,杨伯峻,¥26.00,,6.0折,http://product.dangdang.com/21052765.html,论语译注（简体字本）,¥15.60,中华书局,99.4%推荐
2013-12-07,186.,艾·里斯杰克·特劳特,¥42.00,¥9.99,6.0折,http://product.dangdang.com/21015095.html,定位：有史以来对美国营销影响最大的观念,¥25.20,机械工业出版社,99.4%推荐
2013-07-01,187.,袁腾飞,¥99.00,¥0.01,5.0折,http://product.dangdang.com/23295770.html,这个历史挺靠谱：袁腾飞讲历史（全三册）,¥49.50,湖南人民出版社,99.4%推荐
2011-12-01,188.,太宰治烨伊,¥25.00,¥3.00,3.0折,http://product.dangdang.com/22557281.html,人间失格（太宰治绝望的告白，独家收录太宰治绝笔之作《Goodbye》,¥7.50,武汉出版社,99.2%推荐
2015-01-06,461.,邱昭瑜,¥60.00,,5.9折,http://product.dangdang.com/23629505.html,有故事的汉字（套装全3册）,¥35.40,青岛出版社,99.7%推荐
2013-06-01,189.,高子云许岚,¥39.80,¥7.90,7.0折,http://product.dangdang.com/23288107.html,跟金牌月嫂坐月子（汉竹）贴心的产后护理，专业的育婴指导！超值,¥27.90,江苏科学技术出版社,99.7%推荐
2016-01-01,190.,杨澜,¥39.00,,6.8折,http://product.dangdang.com/23836860.html,世界很大，幸好有你,¥26.70,江苏文艺出版社,99.6%推荐
2013-09-01,191.,东野圭吾赵峻,¥28.00,,7.5折,http://product.dangdang.com/23332334.html,放学后,¥21.00,南海出版社,99.4%推荐
2015-02-02,192.,鄢一龙白钢章永乐欧树军何建宇,¥39.00,,6.2折,http://product.dangdang.com/23659867.html,大道之行：中国共产党与中国社会主义,¥24.20,中国人民大学出版社,99.5%推荐
2013-12-11,193.,三毛,¥24.00,,7.5折,http://product.dangdang.com/21127783.html,三毛：梦里花落知多少,¥17.90,北京十月文艺出版社,99.5%推荐
2010-11-01,194.,丹尼尔戈尔曼杨春晓,¥58.00,¥18.00,5.8折,http://product.dangdang.com/20958981.html,情商：为什么情商比智商更重要（全球销量超过800万册，10周年纪念,¥33.70,中信出版社,99.3%推荐
2014-06-01,462.,村上春树林少华,¥48.00,,7.8折,http://product.dangdang.com/23484872.html,挪威的森林（精）,¥37.60,上海译文出版社,99.6%推荐
2014-04-01,463.,史蒂夫·比达尔夫钟煜,¥32.00,,7.6折,http://product.dangdang.com/23457690.html,养育女孩,¥24.20,中信出版社,99.8%推荐
2015-04-01,464.,刘称莲,¥29.80,,5.2折,http://product.dangdang.com/23456896.html,陪孩子走过小学六年（第2版）,¥15.60,北京联合出版公司,99.8%推荐
2016-05-01,195.,张其姝,¥32.80,,5.0折,http://product.dangdang.com/23928618.html,《心若淡定，便是优雅》（感动百万读者的治愈暖文，做一个灵魂有,¥16.40,现代出版社,99.4%推荐
2016-03-31,196.,李筱懿,¥35.00,¥8.99,7.4折,http://product.dangdang.com/23917889.html,先谋生，再谋爱（“灵魂有香气的女子”系列）,¥25.90,天津人民出版社,99.6%推荐
2012-09-01,197.,余华,¥24.00,,6.9折,http://product.dangdang.com/23564455.html,许三观卖血记（新版）,¥16.60,作家出版社,99.6%推荐
2013-11-26,198.,邱锦伶,¥36.00,,6.0折,http://product.dangdang.com/22931999.html,孙俪推荐瘦孕：魅力女人的择食精华指南,¥21.60,中国戏剧出版社,99.2%推荐
2015-09-01,21.,白岩松,¥39.80,¥8.99,5.0折,http://product.dangdang.com/23763621.html,白岩松：白说,¥19.90,长江文艺出版社,0%推荐
2014-02-01,465.,迪卡米洛伊巴图林王昕若,¥36.00,,6.4折,http://product.dangdang.com/23418061.html,国际大奖小说——爱德华的奇妙之旅（精装本）,¥23.20,新蕾出版社,99.5%推荐
2013-01-01,466.,林格伦李之义,¥28.00,,7.9折,http://product.dangdang.com/23190572.html,林格伦儿童文学作品集·典藏版——长袜子皮皮,¥22.10,中国少年儿童出版社,99.8%推荐
2004-01-01,467.,杨绛,¥36.00,,7.9折,http://product.dangdang.com/23165982.html,洗澡（精装）,¥28.30,人民文学出版社,99.8%推荐
2012-02-01,468.,杨其铎,¥211.40,,6.1折,http://product.dangdang.com/22745425.html,四五快读 全彩图升级版——幼儿快速识字阅读法（全8册）(让孩子爱,¥129.10,   ,99.7%推荐
2011-09-01,469.,南派三叔,¥32.80,,7.1折,http://product.dangdang.com/22503628.html,盗墓笔记.1——(《盗墓笔记》全新修订版 中国盗墓诡异秘闻：大树,¥23.30,上海文化出版社,99.3%推荐
2015-10-01,470.,欧茜,¥49.00,,7.1折,http://product.dangdang.com/23784760.html,像我这样做妈妈·儿科医生育儿记,¥35.00,人民卫生出版社,99.7%推荐
2011-09-01,199.,古典,¥29.80,¥2.99,6.8折,http://product.dangdang.com/22499337.html,拆掉思维里的墙：原来我还可以这样活,¥20.40,北方妇女儿童出版社,99.2%推荐
2010-12-01,200.,弗兰克闾佳,¥39.80,¥0.01,6.0折,http://product.dangdang.com/20992398.html,牛奶可乐经济学（完整版）,¥23.90,中国人民大学出版社,99.2%推荐
2013-01-01,22.,圣埃克苏佩里李继宏,¥32.00,¥6.99,7.6折,http://product.dangdang.com/23055003.html,"小王子（法国“圣埃克苏佩里基金会”官方认可简体中文译本, 同名",¥24.30,天津人民出版社,99.6%推荐
2015-08-01,23.,大冰,¥38.00,¥12.99,6.0折,http://product.dangdang.com/23741458.html,阿弥陀佛么么哒（畅销２００万册，大冰2015新作）,¥22.80,湖南文艺出版社,99.7%推荐
2011-01-01,24.,乔安娜柯尔布鲁斯·迪根,¥132.00,,5.9折,http://product.dangdang.com/21005473.html,神奇校车·图画书版（全11册）,¥77.90,贵州人民出版社,99.6%推荐
2012-08-01,25.,凯利麦格尼格尔王岑卉,¥39.80,,5.2折,http://product.dangdang.com/22781288.html,自控力,¥20.60,文化发展出版社,99.1%推荐
2015-01-01,471.,汤木,¥32.00,¥2.00,6.0折,http://product.dangdang.com/23616776.html,你的努力，终将成就无可替代的自己,¥19.20,百花洲文艺出版社,99.6%推荐
2014-11-01,472.,王安忆,¥35.00,,7.0折,http://product.dangdang.com/23612757.html,长恨歌,¥24.50,北京联合出版公司,99.6%推荐
2012-01-01,473.,等,¥24.90,,6.9折,http://product.dangdang.com/23483037.html,不批评才能培养出自觉主动的孩子,¥17.20,北京联合出版公司,99.9%推荐
2014-05-01,474.,郑渊洁,¥135.00,,5.9折,http://product.dangdang.com/23466258.html,郑渊洁给孙女的好习惯书：十二生肖童话绘本,¥79.70,天津人民出版社,99.5%推荐
2013-08-01,475.,李先晓王鹂,¥36.00,¥3.50,5.2折,http://product.dangdang.com/23337376.html,李德修三字经派小儿推拿 ——简单易学有效的小儿推拿宝典，儿童经,¥18.60,青岛出版社,99.6%推荐
2015-04-01,26.,安娜安娜,¥49.60,,5.0折,http://product.dangdang.com/21122085.html,德国精选科学图画书  （全2册）,¥24.80,北京科学技术出版社,99.8%推荐
2012-07-01,27.,玛兹丽施安燕玲,¥28.80,,4.5折,http://product.dangdang.com/22809551.html,《如何说孩子才会听 怎么听孩子才肯说》,¥13.10,中央编译出版社,99.6%推荐
2010-09-01,28.,简·尼尔森玉冰,¥29.00,,4.5折,http://product.dangdang.com/20450674.html,正面管教（如何不惩罚、不娇纵地有效管教孩子）,¥13.10,京华出版社,99.7%推荐
2016-02-01,29.,晚情,¥35.00,,4.9折,http://product.dangdang.com/23912830.html,做一个刚刚好的女子：不攀附，不将就,¥17.00,青岛出版社,0%推荐
2013-03-01,476.,查尔斯杜西格吴奕俊陈丽丽曹烨,¥42.00,¥19.10,6.3折,http://product.dangdang.com/23174413.html,习惯的力量：为什么我们这样生活，那样工作？,¥26.50,中信出版社,99.4%推荐
2012-11-01,477.,郑玉巧,¥49.80,,6.9折,http://product.dangdang.com/22897720.html,郑玉巧育儿经  婴儿卷  全新修订彩色版,¥34.20,２１世纪出版社,99.7%推荐
2012-06-01,478.,帕特森帕特森毕崇毅,¥39.00,¥9.89,7.5折,http://product.dangdang.com/22780049.html,关键对话：如何高效能沟通（原书第2版）（立竿见影的谈话、倾听、,¥29.10,机械工业出版社,99.4%推荐
2012-07-01,479.,纳兰性德子艮,¥35.00,¥12.00,6.3折,http://product.dangdang.com/22740001.html,纳兰词,¥21.90,万卷出版公司,99.0%推荐
2011-10-01,480.,戈尔德萨克斯莫尔曼柳漾,¥72.00,,5.9折,http://product.dangdang.com/22518209.html,和朋友们一起想办法(全八册）,¥42.50,湖北美术出版社,99.3%推荐
2016-05-01,30.,咪蒙,¥38.00,¥13.99,5.1折,http://product.dangdang.com/23951822.html,我喜欢这个功利的世界 : 这世界承认每一个人的努力（咪蒙全新作品,¥19.30,湖南文艺出版社,99.5%推荐
2011-01-01,31.,黑柳彻子岩崎千弘赵玉皎,¥25.00,,6.3折,http://product.dangdang.com/20999128.html,窗边的小豆豆,¥15.80,南海出版社,99.6%推荐
2009-03-01,32.,柯艾略丁文林,¥25.00,,6.3折,http://product.dangdang.com/20508975.html,牧羊少年奇幻之旅（精装）,¥15.80,南海出版社,99.4%推荐
2015-07-01,33.,伍绮诗孙璐,¥35.00,¥17.39,6.9折,http://product.dangdang.com/23718322.html,无声告白（就是她！征服欧美文坛的华裔作家！）,¥24.10,江苏文艺出版社,99.6%推荐
2014-11-01,34.,尤瓦尔·赫拉利林俊宏,¥68.00,¥27.20,6.0折,http://product.dangdang.com/23580032.html,人类简史：从动物到上帝 第十届文津奖获奖图书,¥40.80,中信出版社,99.6%推荐
2014-10-01,35.,大冰,¥36.00,¥6.99,5.9折,http://product.dangdang.com/23565712.html,乖，摸摸头（大冰暖心故事）,¥21.20,湖南文艺出版社,99.6%推荐
2015-05-01,36.,白茶,¥46.00,,5.2折,http://product.dangdang.com/23686681.html,就喜欢你看不惯我 又干不掉我的样子,¥23.80,长江文艺出版社,99.4%推荐
2014-08-01,37.,怀特任溶溶,¥26.00,,6.3折,http://product.dangdang.com/23546266.html,夏洛的网（新）,¥16.40,上海译文出版社,99.8%推荐
2011-06-01,38.,今何在,¥28.00,,5.0折,http://product.dangdang.com/21096162.html,悟空传·完美纪念版（黄、蓝两种封面随机发货）,¥13.90,湖南文艺出版社,99.2%推荐
2016-05-01,39.,贾平凹,¥39.00,,7.2折,http://product.dangdang.com/23964981.html,自在独行     贾平凹的独行世界,¥27.90,长江文艺出版社,0%推荐
2015-08-01,40.,李尚龙,¥35.00,¥5.15,4.6折,http://product.dangdang.com/23721308.html,你只是看起来很努力,¥16.00,中国友谊出版公司,99.3%推荐
2013-10-01,61.,M·斯科特·派克M.ScottPeck于海生严冬冬校,¥32.80,¥0.01,5.1折,http://product.dangdang.com/23340261.html,少有人走的路：心智成熟的旅程                                ,¥16.60,中国商业出版社,99.5%推荐
2014-01-01,62.,清崎莱希特萧明,¥28.00,¥7.99,4.8折,http://product.dangdang.com/23408217.html,富爸爸穷爸爸（最新修订版）,¥13.50,四川文艺出版社,99.6%推荐
2014-01-01,63.,龙应台,¥29.80,¥12.00,6.0折,http://product.dangdang.com/23407865.html,孩子你慢慢来：龙应台,¥17.90,广西师范大学出版社,99.8%推荐
2013-07-01,64.,麦克山姆布雷尼安妮塔婕朗梅子涵,¥35.80,,6.5折,http://product.dangdang.com/23337896.html,猜猜我有多爱你,¥23.30,明天出版社,99.6%推荐
2014-07-01,65.,蔡康永,¥65.00,,5.0折,http://product.dangdang.com/23544488.html,蔡康永的说话之道套装（全二册）,¥32.80,湖南文艺出版社,99.3%推荐
2013-05-01,66.,英国快乐瓢虫出版公司苗辉,¥120.00,,5.8折,http://product.dangdang.com/23248697.html,小猪佩奇（全10册）,¥70.00,安徽少年儿童出版社,99.4%推荐
2015-02-01,67.,史蒂芬柯维,¥68.00,,5.0折,http://product.dangdang.com/23592549.html,高效能人士的七个习惯：25周年纪念版,¥34.00,中国青年出版社,99.7%推荐
2012-12-01,68.,戴尔卡耐基王辉,¥29.90,,4.3折,http://product.dangdang.com/22916863.html,做内心强大的女人,¥12.90,苏州古吴轩出版社有限公司,99.4%推荐
2013-01-01,69.,东野圭吾娄美莲,¥28.00,,7.5折,http://product.dangdang.com/23160977.html,恶意（东野圭吾挑战恶的极限，加贺探案集第4案）,¥21.00,南海出版社,99.7%推荐
2012-05-01,70.,稻盛和夫曹岫云,¥27.00,,6.0折,http://product.dangdang.com/22783643.html,活法,¥16.20,东方出版社,99.3%推荐
2014-08-01,71.,陈梦敏张文绮图,¥128.00,,5.9折,http://product.dangdang.com/23521768.html,学会管自己（歪歪兔独立成长童话）,¥75.50,海豚出版社,99.8%推荐
2016-06-01,72.,J.J.艾布拉姆斯道格·道斯特颜湘如,¥168.00,,6.8折,http://product.dangdang.com/23925143.html,S.忒修斯之船（简体中文典藏复刻版）,¥115.00,中信出版社,99.4%推荐
2015-11-01,73.,克莉丝汀.汉娜,¥36.00,¥4.86,6.3折,http://product.dangdang.com/23796480.html,萤火虫小巷（不输《追风筝的人》的友谊与人性，囗碑媲美《世界上,¥22.50,百花洲文艺出版社,99.6%推荐
2015-05-01,74.,珀尔马特洛伯格温旻,¥45.00,¥18.00,6.8折,http://product.dangdang.com/23691655.html,谷物大脑,¥30.60,机械工业出版社,99.6%推荐
2014-09-01,75.,戴尔·卡耐基陶曚,¥32.00,¥6.99,5.0折,http://product.dangdang.com/23566280.html,人性的弱点（卡耐基手稿还原版）,¥16.10,天津人民出版社,99.5%推荐
2014-08-01,76.,顾漫,¥29.80,¥6.99,7.0折,http://product.dangdang.com/23494676.html,微微一笑很倾城（豪华典藏版）,¥20.90,花山文艺出版社,99.3%推荐
2015-05-01,77.,乔一,¥29.80,¥2.99,5.0折,http://product.dangdang.com/23710606.html,我不喜欢这世界，我只喜欢你,¥14.90,湖南少年儿童出版社,99.4%推荐
2013-04-01,78.,孙瑞雪,¥38.00,¥0.01,5.5折,http://product.dangdang.com/23194043.html,捕捉儿童敏感期（珍藏版）：了解孩子内心的早教经典，解除育儿焦,¥20.90,中国妇女出版社,99.7%推荐
2016-04-01,79.,张德芬,¥38.00,,5.5折,http://product.dangdang.com/23927251.html,遇见未知的自己（全新修订版）,¥20.90,湖南文艺出版社,99.6%推荐
2016-04-30,80.,肯·福莱特Follett,¥129.80,,6.9折,http://product.dangdang.com/23951294.html,巨人的陨落（世界是属于勇敢者的，所以世界是属于我的）,¥89.50,江苏文艺出版社,99.7%推荐
2014-10-01,321.,王坤,¥35.00,¥5.99,5.0折,http://product.dangdang.com/23552667.html,股票投资入门与实战技巧：从零开始学炒股,¥17.50,团结出版社,0%推荐
2013-10-01,322.,辰格,¥32.80,,5.0折,http://product.dangdang.com/23359376.html,戒了吧，拖延症——写给年轻人的拖延心理学（人生有限，拖延有害,¥16.40,天津人民出版社,99.3%推荐
2013-05-01,323.,王小波李银河,¥30.00,,7.1折,http://product.dangdang.com/23238657.html,爱你就像爱生命,¥21.40,浙江文艺出版社,99.3%推荐
2012-01-01,324.,孙武三国曹操欧阳居士,¥22.00,¥5.31,6.9折,http://product.dangdang.com/22554450.html,孙子兵法（典藏全译本）,¥15.10,中国画报出版社,98.7%推荐
2012-01-01,325.,斯威夫特白马,¥24.80,¥3.60,5.6折,http://product.dangdang.com/22553731.html,格列佛游记（精装珍藏本，内附精美插图，名家名译，新课标必读书,¥13.80,中国画报出版社,0%推荐
2011-07-01,326.,林汉达,¥88.00,,5.9折,http://product.dangdang.com/22478862.html,上下五千年（最新版）,¥51.90,少年儿童出版社,99.5%推荐
2010-06-01,327.,亚米契斯Amicis王干卿,¥26.80,,5.1折,http://product.dangdang.com/20851068.html,爱的教育(荣获意大利政府文化奖的全译本)(原版插图)118000多名读,¥13.70,中国画报出版社,0%推荐
2007-01-01,328.,格雷涅茨漪然彭懿,¥26.00,,6.5折,http://product.dangdang.com/9241765.html,月亮的味道,¥16.80,二十一世纪出版社集团有限公司发行部,99.2%推荐
2016-01-01,329.,辛夷坞,¥49.80,,6.2折,http://product.dangdang.com/23820782.html,我们（辛夷坞出道十年全新力作),¥31.00,百花洲文艺出版社,99.4%推荐
2015-11-01,330.,沈从文,¥49.80,,6.2折,http://product.dangdang.com/23776361.html,我明白你会来，所以我等,¥30.70,江苏文艺出版社,99.6%推荐
2015-07-01,331.,阿图葛文德AtulGawande,¥54.90,,6.0折,http://product.dangdang.com/23744408.html,最好的告别：关于衰老与死亡，你必须知道的常识,¥33.00,浙江人民出版社,99.8%推荐
2014-08-01,332.,尹建莉,¥38.00,¥4.99,5.8折,http://product.dangdang.com/23530553.html,最美的教育最简单,¥21.90,作家出版社,99.8%推荐
2013-12-01,333.,单桂敏,¥39.90,¥2.00,5.5折,http://product.dangdang.com/23381443.html,单桂敏灸除百病  彩色版（已经造福上亿人的疗法，中国艾灸疗法推,¥22.00,吉林科学技术出版社,99.8%推荐
2014-01-01,334.,汉竹,¥49.80,¥1.89,7.0折,http://product.dangdang.com/23370323.html,宝宝辅食王中王（汉竹）--倾情奉上240多道辅食，做好每一口喂给宝,¥34.90,江苏科学技术出版社,0%推荐
2013-08-01,335.,麦克·罗奇夏理扬田多多,¥61.80,,7.2折,http://product.dangdang.com/23300181.html,当和尚遇到钻石：能断金刚+业力管理（全二册）,¥44.50,江西人民出版社,0%推荐
2015-10-01,336.,村上春树施小炜,¥36.00,,7.4折,http://product.dangdang.com/23774097.html,当我谈跑步时，我谈些什么（2015典藏版）,¥26.80,南海出版社,99.6%推荐
2013-01-01,337.,安野光雅李玉珍,¥118.80,¥2.00,5.8折,http://product.dangdang.com/22914275.html,走进奇妙的数学世界（全3册）,¥68.70,新星出版社,99.4%推荐
2011-11-01,338.,魏斯谭智华,¥32.00,¥15.99,6.9折,http://product.dangdang.com/22532058.html,前世今生:生命轮回的启示,¥22.00,光明日报出版社,0%推荐
2016-05-01,339.,安娜·戈华达,¥38.00,,3.9折,http://product.dangdang.com/23955000.html,更好的人生：法国百万级畅销书女作家安娜?戈华达小说,¥15.00,湖南文艺出版社,98.5%推荐
2016-06-01,340.,马化腾腾讯研究院出品,¥58.00,¥34.79,6.8折,http://product.dangdang.com/23951179.html,分享经济：供给侧改革的新经济方案,¥39.20,中信出版社,0%推荐
